uf,codigo_municipio,municipio,taxa_aprovacao_2023,indicador_rendimento_2023,nota_matematica_2023,nota_portugues_2023,nota_media_2023,ideb_2023
MA,2112274,Tufilândia,97.4,0.974477,225.75,232.19,4.299,4.2
MA,2112308,Tuntum,94.7,0.946925,234.39,243.43,4.630333,4.4
MA,2112407,Turiaçu,98.1,0.981745,230.65,236.41,4.451,4.4
MA,2112456,Turilândia,93.5,0.933241,227.29,230.0,4.288167,4.0
MA,2112506,Tutóia,84.6,0.845559,236.23,246.68,4.715167,4.0
MA,2112605,Urbano Santos,97.7,0.976965,213.76,220.77,3.908833,3.8
MA,2112704,Vargem Grande,100.0,0.99975,282.73,263.3,5.767167,5.8
MA,2112803,Viana,93.1,0.930254,232.85,239.32,4.536167,4.2
MA,2112852,Vila Nova dos Martírios,90.6,0.90589,222.63,237.57,4.336667,3.9
MA,2112902,Vitória do Mearim,97.3,0.973216,236.07,242.95,4.650333,4.5
MA,2113009,Vitorino Freire,91.9,0.918932,234.7,247.08,4.696333,4.3
MA,2114007,Zé Doca,89.2,0.892558,239.07,238.12,4.619833,4.1
PI,2200053,Acauã,100.0,1.0,276.22,262.15,5.6395,5.6
PI,2200103,Agricolândia,98.6,0.986663,262.18,254.05,5.2705,5.2
PI,2200202,Água Branca,99.4,0.994451,272.44,266.9,5.655667,5.6
PI,2200251,Alagoinha do Piauí,95.0,0.95239,280.19,278.99,5.986333,5.7
PI,2200277,Alegrete do Piauí,99.3,0.992697,255.48,244.2,4.994667,5.0
PI,2200301,Alto Longá,99.4,0.993432,249.64,249.69,4.988833,5.0
PI,2200400,Altos,99.5,0.995238,271.53,264.66,5.603167,5.6
PI,2200459,Alvorada do Gurguéia,93.7,0.937118,205.54,202.38,3.465333,3.2
PI,2200509,Amarante,96.4,0.968492,226.96,237.64,4.41,4.3
PI,2200608,Angical do Piauí,99.8,0.997988,256.14,254.63,5.1795,5.2
PI,2200707,Anísio de Abreu,99.6,0.995983,251.32,247.95,4.987833,5.0
PI,2200806,Antônio Almeida,100.0,1.0,267.42,265.61,5.5505,5.6
PI,2200905,Aroazes,91.5,0.909401,244.79,256.76,5.025833,4.6
PI,2200954,Aroeiras do Itaim,100.0,1.0,252.52,237.85,4.8395,4.8
PI,2201002,Arraial,90.9,0.900641,247.05,237.55,4.743333,4.3
PI,2201051,Assunção do Piauí,91.9,0.917986,245.0,237.31,4.705167,4.3
PI,2201101,Avelino Lopes,98.1,0.981853,229.85,226.64,4.274833,4.2
PI,2201150,Baixa Grande do Ribeiro,97.6,0.978171,272.54,266.01,5.6425,5.5
PI,2201176,Barra D'Alcântara,93.4,0.934396,234.84,238.46,4.555,4.3
PI,2201200,Barras,95.8,0.957141,243.03,248.18,4.8535,4.6
PI,2201309,Barreiras do Piauí,64.4,0.647184,229.11,214.86,4.066167,2.6
PI,2201408,Barro Duro,88.9,0.891446,215.19,218.14,3.888833,3.5
PI,2201507,Batalha,99.0,0.989489,262.82,261.01,5.397167,5.3
PI,2201556,Bela Vista do Piauí,98.8,0.98681,272.62,259.65,5.537833,5.5
PI,2201572,Belém do Piauí,100.0,1.0,249.19,257.3,5.108167,5.1
PI,2201606,Beneditinos,98.8,0.988447,259.88,264.41,5.404833,5.3
PI,2201705,Bertolínia,82.7,0.834758,243.12,256.85,4.9995,4.2
PI,2201739,Betânia do Piauí,89.3,0.896061,241.77,229.14,4.515167,4.0
